processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
read,student,{'name': 'sergio; drop students'},{},,7dbdb0ab-d105-4e89-b8e8-c986aaaa428e,show me student where name=sergio; drop students,read,student,{},{'name': 'sergio'},1,ORIGINAL
read,student,{'name': 'sergio; drop students'},{},,2135f274-d7bc-487f-ac84-dd6f866b41f9,show me student where name='sergio; drop students',read,student,{},{'name': 'sergio'},1,ORIGINAL
add,student,{'name': 'injection;drop students'},{},,3be2c821-b328-4f88-837f-a2e869c58dfa,add students where name=injection;drop students,add,student,{'name': 'injection'},{},1,ORIGINAL
add,a,{'name': 'injection;drop students'},{},,3e437979-59c9-4133-b847-e046fbbb0330,add students where name='injection;drop students',add,student,{'name': 'injection;drop students'},{},1,ORIGINAL
delete,student,{'name': 'injection'},{},,fa8eb237-aa79-4025-be81-bca46bace822,delete student name=injection,delete,student,{},{'name': 'injection'},1,ORIGINAL
delete,student,{'name': 'injection;drop students;'},{},,a802305d-d186-4758-9396-69020ad0ac10,delete student name='injection;drop students;',delete,student,{},{'name': 'injection'},1,ORIGINAL
delete,student,{'name': 'injection;drop students'},{},,f67f4c18-aedd-40ee-9d00-58044ffcf64e,delete student name='injection;drop students',delete,student,{},{'name': 'injection;drop students'},1,ORIGINAL
delete,student,{'name': '--injection;drop students'},{},,880127ac-b56f-4035-a931-38cd163b45a1,delete student name='--injection;drop students',delete,student,{},{'name': '--injection;drop students'},1,ORIGINAL
update,article,{},,,d10d729a-4dc7-42bb-85e4-a56c132e42d4,"update the article with id=9, setting the author=darcio",update,article,{'author': 'darcio'},{'id': '9'},2,ORIGINAL
update,article,{},,,17bc869f-bb6f-4d7c-b0fe-2a51b0150fa4,"update the article with id=9, setting the year=darcio",update,article,{'year': 'darcio'},{'id': '9'},2,ORIGINAL
update,article,{},,,ada4a157-1f6b-403d-a629-c7fd73d2a1bd,"update the article with id=9, setting the year=2023",update,article,{'year': '2023'},{'id': '9'},2,ORIGINAL
update,article,{},,,49138bcb-06aa-482e-a8b4-846182606af8,"update the article with id=9, setting the co-author=souza",update,article,{'co_author': 'souza'},{'id': '9'},2,ORIGINAL
add,article,{'title': 'apis modernas e assincronas com python'},{},,cdbad520-e040-40b7-9811-f58d5acb620b,add an article with title = 'apis modernas e assincronas com python',add,article,{'title': 'apis modernas e assincronas com python'},{},1,ORIGINAL
read,entities,{'entities': ''},{},,3edfe3fe-e4af-4cdb-84c3-f03d4b6bf600,get all entities,read,entities,{},{},0,ORIGINAL
update,article,{},,,b8ed1ba8-4993-4da0-b89a-ee9543d72c28,"update the article with id=10, setting the year=2023",update,article,{'year': '2023'},{'id': '10'},2,ORIGINAL
delete,article,{'id': '8'},{},,c90c8c38-f4b2-467e-b4fc-ba96bf5ac76c,delete all articles with id=8,delete,article,{},{'id': '8'},1,ORIGINAL
update,article,{},,,70005f32-1c87-48f6-b8bf-2b13eb184dba,"update the article with id=10, setting the author='odivon'",update,article,{'author': 'odivon'},{'id': '10'},2,ORIGINAL
add,article,{},{},,33b04df7-4092-493c-bd42-8053dd7beb15,can you save a article named “architecture guide”?,add,article,{'name': 'architecture guide'},{},1,ORIGINAL
add,article,{},{},,c030099c-dfea-4636-b161-44e1126ad8c8,add article great,add,article,{},{},0,ORIGINAL
add,article,"{'description': 'architecture', 'guide': ''}",{},,4c7bf641-420d-4e57-8415-915f9463b0e9,add article with description = ‘the architecture guide”,add,article,{'description': 'the architecture guide”'},{},1,ORIGINAL
update,,,,,229b4192-7bc8-480b-bec6-dc2c6cb79c2a,update article id=11 set author=‘leo siebra’,update,article,{'author': 'leo siebra'},{'id': '11'},2,ORIGINAL
update,,,,,54781e43-4e91-46f8-876b-5b864de69a97,update article id=11  author=‘leo siebra’,update,article,{'author': 'leo siebra'},{'id': '11'},2,ORIGINAL
read,article,{},{},,08fd6d82-b2dd-4e40-aa4b-3b2429847113,get my articles,read,article,{},{},0,ORIGINAL
add,product,{'type': 'book'},{},,664fd4a6-a284-42a3-be2c-05c420ca7451,add a product type=book,add,product,{'type': 'book'},{},1,ORIGINAL
read,product,{},{},,9063bd8d-9668-483d-9ad5-de6f3a69c05d,get products,read,product,{},{},0,ORIGINAL
read,article,{'id': '2'},{},,2f7ce451-1aa7-4b0a-bd50-d59bcba767b6,show article id=2,read,article,{},{'id': '2'},1,ORIGINAL
read,article,{'id': '5'},{},,36fc035c-2c1e-4ef9-8635-3d9c0e8fc18f,show article where id=5,read,article,{},{'id': '5'},1,ORIGINAL
update,article,{},,,51377aa4-cc00-49cb-8e21-839fb0cec766,"update article with id=11, setting the author=leo siebra",update,article,{'author': 'leo siebra'},{'id': '11'},2,ORIGINAL
add,article,"{'title': 'attention is all you need', 'year': '2022', 'author': 'alex nogueira', 'keywords': ""'attention']""}",{},,f21c22b1-8488-48df-a7fc-294b592e81e7,"please add a article with title='attention is all you need', year=2022, author=""alex nogueira"", keywords=['attention']",add,article,"{'title': 'attention is all you need', 'year': '2022', 'author': 'alex nogueira', 'keywords': 'attention'}",{},4,ORIGINAL
update,article,{},,,80c9d63a-6633-4818-82ab-af0d040d6341,"update article with id=12, setting revision=1",update,article,{'revision': '1'},{'id': '12'},2,ORIGINAL
add,film,{'title': 'the dark knight'},{},,ff7718f6-8ff7-49b3-8c02-e08b7d51caeb,"add a movie with title='the dark knight', ""running time""=152",add,film,"{'title': 'the dark knight', 'running_time': '152'}",{},2,ORIGINAL
add,teacher,{'name': 'onelia'},{},,65b703b7-2d65-40ef-9b35-f1ad0f73b5ac,add a former teacher with name='onelia',add,former_teacher,{'name': 'onelia'},{},1,ORIGINAL
read,in,{'invoice': ''},{},,71f4d09a-cd41-4ae4-a2dd-c721519db745,get all invoice,read,invoice,{},{},0,ORIGINAL
add,car,{'color': 'black'},{},,c6364802-7713-41dc-b1f7-792a68f23738,add car with color=black,add,car,{'color': 'black'},{},1,ORIGINAL
add,course,"{'name': 'physics i', 'code': 'phy101'}",{},,a6140504-4a29-407f-a94c-b7632d2218a1,"add course with name=Physics I, code=PHY101",add,course,"{'name': 'physics i', 'code': 'phy101'}",{},2,SYNTHETIC
update,course,{},,,2139dd81-9882-43b9-b151-f6076d9ee982,"update course with code=PHY101, set name=Applied Physics",update,course,{'name': 'applied physics'},{'code': 'phy101'},2,SYNTHETIC
read,book,{},{},,bbd6a3be-af2a-45cd-8224-76ec34c34e51,get books by Jane Doe,read,book,{},{'author': 'jane doe'},1,SYNTHETIC
update,book,{},,,2be7aa87-6901-4f9f-a8cb-ccde3d6e36b2,"update book with title=The Great Novel, set publication_year=2023",update,book,{'publication_year': '2023'},{'title': 'the great novel'},2,SYNTHETIC
read,employees,{'department': ''},{},,ada10707-39a7-4817-9a29-81dfc8c0bf91,show employees in Sales department,read,employee,{},{'department': 'sales'},1,SYNTHETIC
update,,,,,415c2533-5001-485b-9098-05d5cd96cd60,"update employee John Smith, change department to Marketing",update,employee,{'department': 'marketing'},{'name': 'john smith'},2,SYNTHETIC
read,product,{},{},,0f9952f0-c0bc-4a1a-975c-353dd77fe38c,get products under 500,read,product,{},{'price': '<500'},1,SYNTHETIC
update,product,{},,,0e58d736-c2d8-4cb5-87ec-3689aa7c5a07,"update product Laptop, set price=1100",update,product,{'price': '1100'},{'name': 'laptop'},2,SYNTHETIC
read,customer,{},{},,79dd0dbc-299b-44d5-ab75-d6857da0518a,show customers from USA,read,customer,{},{'country': 'usa'},1,SYNTHETIC
update,customer,{},,,8ce0ae46-4bb2-4251-9772-e7a56001477e,"update customer test@example.com, set phone=123-456-7890",update,customer,{'phone': '123-456-7890'},{'email': 'test@example.com'},2,SYNTHETIC
read,orders,{'last_week': ''},{},,ff0a15c4-c8c8-4514-9c40-dda86fdf2964,get orders from last week,read,order,{},{'date': 'last week'},1,SYNTHETIC
update,order,{},,,a2f86726-e764-49c0-9ff9-be2f8a4f43b2,"update order for Pen, change quantity to 15",update,order,{'quantity': '15'},{'item': 'pen'},2,SYNTHETIC
read,project,{},{},,305d9dfd-b3a5-4454-ab00-1320b43ce51c,show completed projects,read,project,{},{'status': 'completed'},1,SYNTHETIC
update,project,{},,,764cd38c-84d0-4a07-a3bc-bafae6c0cc67,"update project Alpha, set status=completed",update,project,{'status': 'completed'},{'name': 'alpha'},2,SYNTHETIC
read,task,{},{},,1e8d94f8-0ff1-4836-a460-ed36decc0e7d,get overdue tasks,read,task,{},{'status': 'overdue'},1,SYNTHETIC
update,task,{},,,3b69b420-d0d4-4174-b505-d1b4c3a96402,"update task Write report, set status=done",update,task,{'status': 'done'},{'description': 'write report'},2,SYNTHETIC
read,event,{'events': 'july'},{},,23165fd6-b9fc-47ea-bea7-ab1ad21486b6,show events for July,read,event,{},{'month': 'july'},1,SYNTHETIC
update,event,{},,,06c90f21-4767-4316-9bfc-682e7b186b7c,"update event Meeting, set time=10:00 AM",update,event,{'time': '10:00 am'},{'name': 'meeting'},2,SYNTHETIC
read,feedback,{'rating': '5'},{},,be6c47ee-c5f2-4edd-824a-eeb243c93789,get feedback with rating 5,read,feedback,{},{'rating': '5'},1,SYNTHETIC
update,feedback,"{'set': 'good', 'good_service': ''}",{'rating': '5'},,803786ad-0188-4484-9508-f94dbe0fbe57,"update feedback with rating 5, set comment='Very good service'",update,feedback,{'comment': 'very good service'},{'rating': '5'},2,SYNTHETIC
delete,user,{},{},,14e71c5c-d970-47bf-b413-0a8968b9c226,delete user alice,delete,user,{},{'username': 'alice'},1,SYNTHETIC
add,report,"{'title': 'monthly sales', 'type': 'financial'}",{},,3b11c9a2-ceeb-4d5e-b6a0-232996523659,"add report with title=Monthly Sales, type=financial",add,report,"{'title': 'monthly sales', 'type': 'financial'}",{},2,SYNTHETIC
delete,,,,,0a579c97-3301-48af-983c-605dae9d642e,delete report Monthly Sales,delete,report,{},{'title': 'monthly sales'},1,SYNTHETIC
read,article,{'id': '11'},{},,a4fd359a-25cf-41be-9489-36bad1c4c5e0,show me the article with id=11,read,article,{},{'id': '11'},1,ORIGINAL
add,article,"{'title': 'is all you', 'year': '2022', 'author': 'alex nogueira', 'keywords': ""'attention']""}",{},,15c0449d-baf7-47b4-84f3-feda0fad6f7b,"add article with title='attention is all you need', year=2022, author=""alex nogueira"", keywords=['attention']",add,article,"{'title': 'attention is all you need', 'year': '2022', 'author': 'alex nogueira', 'keywords': 'attention'}",{},4,ORIGINAL
add,film,{'title': 'batman begins'},{},,c105895c-3ea5-46e0-9ae1-1230a386ed08,add a movie with title='batman begins',add,film,{'title': 'batman begins'},{},1,ORIGINAL
read,student,{'name': 'anderson'},{},,f0969d0f-e403-43d7-8e7d-5c81f14a63cb,get all students with name='anderson',read,student,{},{'name': 'anderson'},1,ORIGINAL
add,in,{'value': '100'},{},,17896f55-4045-4e0a-8a94-05ce3f518901,add an invoice with value=100,add,invoice,{'value': '100'},{},1,ORIGINAL
add,car,{'license': '2020'},{},,3b06cec4-2d22-4cc6-8b0b-a003d68a088b,add car with license=2020,add,car,{'license': '2020'},{},1,ORIGINAL
read,car,{},{},,2ab80ad8-57b9-45f2-a9fa-623ded57fa19,get all cars,read,car,{},{},0,ORIGINAL
delete,course,{'code': 'phy101'},{},,31b1b1f3-2eb0-4898-a2f6-8b57e1156c4b,delete course with code=PHY101,delete,course,{},{'code': 'phy101'},1,SYNTHETIC
add,book,"{'title': 'the great', 'author': 'jane doe'}",{},,440e5fc2-dcc8-4729-9c91-a733d0ee058d,"add book with title=The Great Novel, author=Jane Doe",add,book,"{'title': 'the great novel', 'author': 'jane doe'}",{},2,SYNTHETIC
delete,book,{'title': 'great'},{},,ce265ed0-7b23-492a-8611-2e885103aeb5,delete book with title=The Great Novel,delete,book,{},{'title': 'the great novel'},1,SYNTHETIC
add,employee,"{'name': 'john smith', 'department': 'sales'}",{},,e769b4c8-d042-4fee-8a5e-a24cce2d4717,"add employee with name=John Smith, department=Sales",add,employee,"{'name': 'john smith', 'department': 'sales'}",{},2,SYNTHETIC
delete,employee,{},{},,ce7e2c89-3b0c-45c9-aac8-0220197c7adf,delete employee named John Smith,delete,employee,{},{'name': 'john smith'},1,SYNTHETIC
add,product,"{'name': 'laptop', 'price': '1200'}",{},,2f2ce27b-11c9-455f-83e8-cbff41564b4c,"add product with name=Laptop, price=1200",add,product,"{'name': 'laptop', 'price': '1200'}",{},2,SYNTHETIC
delete,product,{'laptop': 'e product laptop'},{},,1c314c61-8549-427b-bed8-74d0fad418f4,delete product Laptop,delete,product,{},{'name': 'laptop'},1,SYNTHETIC
add,customer,{'_': 'com'},{},,95e3598d-2b69-4122-8af3-725077f9bc39,add customer with email=test@example.com,add,customer,{'email': 'test@example.com'},{},1,SYNTHETIC
delete,customer,{'_': 'com'},{},,8f103058-6f80-4ca2-9996-cc6ca8bad2aa,delete customer with email=test@example.com,delete,customer,{},{'email': 'test@example.com'},1,SYNTHETIC
add,order,"{'item': 'pen', 'quantity': '10'}",{},,8b54b0dd-cc6b-49c9-8776-b160f223457c,"add order with item=Pen, quantity=10",add,order,"{'item': 'pen', 'quantity': '10'}",{},2,SYNTHETIC
delete,order,{},{},,ae5f1a99-df7d-4e30-83b9-0abae5ceedac,delete order for Pen,delete,order,{},{'item': 'pen'},1,SYNTHETIC
add,project,"{'name': 'alpha', 'status': 'ongoing'}",{},,0858d4de-a131-4253-99a7-820be559365e,"add project with name=Alpha, status=ongoing",add,project,"{'name': 'alpha', 'status': 'ongoing'}",{},2,SYNTHETIC
delete,project,{},{},,6bce7549-f791-4c39-b4c8-bb0914b1bca1,delete project Alpha,delete,project,{},{'name': 'alpha'},1,SYNTHETIC
add,task,"{'description': 'write report', 'deadline': 'tomorrow'}",{},,554f8739-6a9a-42a4-b0b8-44281fbde555,"add task with description=Write report, deadline=tomorrow",add,task,"{'description': 'write report', 'deadline': 'tomorrow'}",{},2,SYNTHETIC
delete,task,{'write': 'te task write report'},{},,632621a1-8f63-41e1-b7c9-f9f39b02d6e2,delete task Write report,delete,task,{},{'description': 'write report'},1,SYNTHETIC
add,event,"{'name': 'meeting', 'date': '2025-07-01'}",{},,e65fa2c9-9001-4807-976b-0ad9d8f87bab,"add event with name=Meeting, date=2025-07-01",add,event,"{'name': 'meeting', 'date': '2025-07-01'}",{},2,SYNTHETIC
delete,,,,,be65b520-87e9-4718-ab5e-4a41d359ff27,delete event Meeting,delete,event,{},{'name': 'meeting'},1,SYNTHETIC
add,feedback,"{'rating': '5', 'comment': 'excellent service'}",{},,42552af6-ccd5-4fa8-8d02-3dc01d96037c,"add feedback with rating=5, comment=Excellent service",add,feedback,"{'rating': '5', 'comment': 'excellent service'}",{},2,SYNTHETIC
delete,feedback,{'comment': 'excellent service'},{},,4cb0ed99-6aa9-4be9-ad6c-faf58e79f225,delete feedback with comment 'Excellent service',delete,feedback,{},{'comment': 'excellent service'},1,SYNTHETIC
add,user,"{'username': 'alice', 'password': 'pass123'}",{},,abcee8c8-af28-480d-a48a-598b94745d27,"add user with username=alice, password=pass123",add,user,"{'username': 'alice', 'password': 'pass123'}",{},2,SYNTHETIC
update,user,{'user': 'alice'},{},,3720394e-ecb9-4afb-bf98-7d0e0dc8597f,"update user alice, set email=alice@example.com",update,user,{'email': 'alice@example.com'},{'username': 'alice'},2,SYNTHETIC
read,reports,{'financial_reports': ''},{},,97d0e36f-8681-4f52-bfec-69dfd65ce23e,get financial reports,read,report,{},{'type': 'financial'},1,SYNTHETIC
update,,,,,7d0f6efa-fba9-4531-9f55-7fa21b433a8c,"update report Monthly Sales, set author=Bob",update,report,{'author': 'bob'},{'title': 'monthly sales'},2,SYNTHETIC
add,document,"{'name': 'proposal', 'format': 'pdf'}",{},,3db437b7-ce06-451f-82b8-0ed81b260876,"add document with name=Proposal, format=PDF",add,document,"{'name': 'proposal', 'format': 'pdf'}",{},2,SYNTHETIC
read,document,{'pdf': 'ow pdf documents'},{},,bcfb5ed1-bd95-4962-b7f1-e79aa44fbbdf,show PDF documents,read,document,{},{'format': 'pdf'},1,SYNTHETIC
delete,,,,,5f5a950b-1b42-4e0a-9555-40f765fbec82,delete document Proposal,delete,document,{},{'name': 'proposal'},1,SYNTHETIC
update,document,{},,,7cc6bbd8-e4eb-4ac1-b2c6-e82ee9c9894b,"update document Proposal, set size=5MB",update,document,{'size': '5mb'},{'name': 'proposal'},2,SYNTHETIC
add,film,"{'title': 'inception', 'director': 'christopher nolan'}",{},,c63d05f2-b89c-496c-9067-60ccbf5a2949,"add movie with title=Inception, director=Christopher Nolan",add,movie,"{'title': 'inception', 'director': 'christopher nolan'}",{},2,SYNTHETIC
read,film,{},{},,b0a42c52-17d2-4815-9fcc-ee6c5cf1e1f1,get movies by Christopher Nolan,read,movie,{},{'director': 'christopher nolan'},1,SYNTHETIC
delete,film,{},{},,7f38fe89-0c7f-4d0c-89cb-27e180cf2cda,delete movie Inception,delete,movie,{},{'title': 'inception'},1,SYNTHETIC
update,film,{},,,d2c5fa5c-d980-4e7f-a93b-b7683240e028,"update movie Inception, set release_year=2010",update,movie,{'release_year': '2010'},{'title': 'inception'},2,SYNTHETIC
add,song,"{'title': 'bohemian', 'song': 'rhapsody'}",{},,0411b446-66b2-4f90-b27d-6989c5dab075,"add song with title=Bohemian Rhapsody, artist=Queen",add,song,"{'title': 'bohemian rhapsody', 'artist': 'queen'}",{},2,SYNTHETIC
delete,song,{},{},,0760748a-9e7a-4b82-ad92-f6402ac07d57,delete song Bohemian Rhapsody,delete,song,{},{'title': 'bohemian rhapsody'},1,SYNTHETIC
add,album,"{'title': 'thriller', 'artist': 'michael jackson'}",{},,c66fc403-9f6c-4a5c-82b1-0e7a47a14f7f,"add album with title=Thriller, artist=Michael Jackson",add,album,"{'title': 'thriller', 'artist': 'michael jackson'}",{},2,SYNTHETIC
delete,,,,,39d8b40f-00a1-45a0-a197-653f304afa7c,delete album Thriller,delete,album,{},{'title': 'thriller'},1,SYNTHETIC
add,play,"{'playlist': 'mix', 'creator': 'me'}",{},,3153f0b3-800c-4e4e-9e14-722841b9e599,"add playlist with name=Workout Mix, creator=Me",add,playlist,"{'name': 'workout mix', 'creator': 'me'}",{},2,SYNTHETIC
delete,,,,,178267e7-9239-48b9-85e9-6af3c0960615,delete playlist Workout Mix,delete,playlist,{},{'name': 'workout mix'},1,SYNTHETIC
add,podcast,"{'title': 'the daily', 'host': 'michael barbaro'}",{},,63399580-67a1-490d-8512-6368de87a589,"add podcast with title=The Daily, host=Michael Barbaro",add,podcast,"{'title': 'the daily', 'host': 'michael barbaro'}",{},2,SYNTHETIC
delete,,,,,573e5210-27e9-4e26-bbb4-cd18caeec405,delete podcast The Daily,delete,podcast,{},{'title': 'the daily'},1,SYNTHETIC
add,recipe,"{'name': 'spaghetti carbonara', 'cuisine': 'italian'}",{},,1ea30b56-2ac9-4141-bf20-b2a3830d9e5c,"add recipe with name=Spaghetti Carbonara, cuisine=Italian",add,recipe,"{'name': 'spaghetti carbonara', 'cuisine': 'italian'}",{},2,SYNTHETIC
